timestamp,dana_cpu,dana_mem,remote_cpu,remote_mem
1787252527,308m,38Mi,68m,66Mi
1787252528,432m,39Mi,120m,66Mi
1787252530,432m,39Mi,120m,66Mi
1787252531,432m,39Mi,120m,66Mi
1787252532,432m,39Mi,120m,66Mi
1787252533,432m,39Mi,120m,66Mi
1787252534,432m,39Mi,120m,66Mi
1787252535,432m,39Mi,120m,66Mi
1787252536,432m,39Mi,120m,66Mi
1787252538,432m,39Mi,120m,66Mi
1787252539,432m,39Mi,120m,66Mi
1787252540,432m,39Mi,120m,66Mi
1787252541,432m,39Mi,120m,66Mi
1787252542,432m,39Mi,120m,66Mi
1787252543,432m,39Mi,120m,66Mi
1787252544,553m,40Mi,169m,66Mi
1787252545,553m,40Mi,169m,66Mi
1787252547,553m,40Mi,169m,66Mi
1787252548,553m,40Mi,169m,66Mi
1787252549,553m,40Mi,169m,66Mi
1787252550,553m,40Mi,169m,66Mi
1787252551,553m,40Mi,169m,66Mi
1787252552,553m,40Mi,169m,66Mi
1787252553,553m,40Mi,169m,66Mi
1787252554,553m,40Mi,169m,66Mi
1787252555,553m,40Mi,169m,66Mi
1787252557,553m,40Mi,169m,66Mi
1787252558,553m,40Mi,169m,66Mi
1787252559,542m,39Mi,172m,66Mi
1787252560,542m,39Mi,172m,66Mi
1787252561,542m,39Mi,172m,66Mi
1787252562,542m,39Mi,172m,66Mi
1787252563,542m,39Mi,172m,66Mi
1787252564,542m,39Mi,172m,66Mi
1787252566,542m,39Mi,172m,66Mi
1787252567,542m,39Mi,172m,66Mi
1787252568,542m,39Mi,172m,66Mi
1787252569,542m,39Mi,172m,66Mi
1787252570,542m,39Mi,172m,66Mi
1787252571,542m,39Mi,172m,66Mi
1787252572,542m,39Mi,172m,66Mi
1787252573,553m,39Mi,166m,66Mi
1787252575,553m,39Mi,166m,66Mi
1787252576,553m,39Mi,166m,66Mi
1787252577,553m,39Mi,166m,66Mi
1787252578,553m,39Mi,166m,66Mi
1787252579,553m,39Mi,166m,66Mi
1787252580,553m,39Mi,166m,66Mi
1787252581,553m,39Mi,166m,66Mi
1787252582,553m,39Mi,166m,66Mi
1787252584,553m,39Mi,166m,66Mi
1787252585,553m,39Mi,166m,66Mi
1787252586,553m,39Mi,166m,66Mi
1787252587,553m,39Mi,166m,66Mi
1787252588,553m,39Mi,166m,66Mi
1787252589,558m,39Mi,164m,66Mi
1787252590,558m,39Mi,164m,66Mi
1787252591,558m,39Mi,164m,66Mi
1787252593,558m,39Mi,164m,66Mi
1787252594,558m,39Mi,164m,66Mi
1787252595,558m,39Mi,164m,66Mi
1787252596,558m,39Mi,164m,66Mi
1787252597,558m,39Mi,164m,66Mi
1787252598,558m,39Mi,164m,66Mi
1787252599,558m,39Mi,164m,66Mi
1787252600,558m,39Mi,164m,66Mi
1787252602,558m,39Mi,164m,66Mi
1787252603,558m,39Mi,164m,66Mi
1787252604,565m,39Mi,159m,67Mi
1787252605,565m,39Mi,159m,67Mi
1787252606,565m,39Mi,159m,67Mi
1787252607,565m,39Mi,159m,67Mi
1787252608,565m,39Mi,159m,67Mi
1787252609,565m,39Mi,159m,67Mi
1787252611,565m,39Mi,159m,67Mi
1787252612,565m,39Mi,159m,67Mi
1787252613,565m,39Mi,159m,67Mi
1787252614,565m,39Mi,159m,67Mi
1787252615,565m,39Mi,159m,67Mi
1787252616,565m,39Mi,159m,67Mi
1787252617,565m,39Mi,159m,67Mi
1787252618,538m,39Mi,161m,66Mi
1787252619,538m,39Mi,161m,66Mi
1787252621,538m,39Mi,161m,66Mi
1787252622,538m,39Mi,161m,66Mi
1787252623,538m,39Mi,161m,66Mi
1787252624,538m,39Mi,161m,66Mi
1787252625,538m,39Mi,161m,66Mi
1787252626,538m,39Mi,161m,66Mi
1787252627,538m,39Mi,161m,66Mi
1787252628,538m,39Mi,161m,66Mi
1787252630,538m,39Mi,161m,66Mi
1787252631,538m,39Mi,161m,66Mi
1787252632,538m,39Mi,161m,66Mi
1787252633,538m,39Mi,161m,66Mi
1787252634,541m,39Mi,165m,67Mi
1787252635,541m,39Mi,165m,67Mi
1787252636,541m,39Mi,165m,67Mi
1787252637,541m,39Mi,165m,67Mi
1787252639,541m,39Mi,165m,67Mi
1787252640,541m,39Mi,165m,67Mi
1787252641,541m,39Mi,165m,67Mi
1787252642,541m,39Mi,165m,67Mi
