Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,CPU,Memory,Cache Hits,Cache Misses,Cache Size,Cache Hits/s,Cache Misses/s,Cache Requests/s,Cache Hit Ratio,Cache Avg Latency
31,1786856787,40,,Aggregated,34.8,0.1,58.0,140.0,170.0,200.0,840.0,1500.0,2400.0,2700.0,3200.0,3200.0,3200.0,649,2,58,256.91463436150366,12.478700024075806,3249.153600016143,531.8382126348228,2026-08-16 05:06:29,271.0,19.0,380.0,162.0,0.0,28.0,5.0,33.0,0.8484848484848485,237.0
32,1786856788,40,,Aggregated,36.9,0.1,59.0,140.0,170.0,190.0,800.0,1400.0,2200.0,2700.0,3200.0,3200.0,3200.0,689,2,59,248.08106487748688,12.478700024075806,3249.153600016143,526.7184325108853,2026-08-16 05:06:30,271.0,19.0,419.0,164.0,0.0,39.0,2.0,41.0,0.951219512195122,226.0
33,1786856789,40,,Aggregated,38.3,0.1,60.0,140.0,170.0,190.0,700.0,1400.0,2200.0,2600.0,3200.0,3200.0,3200.0,729,2,60,239.77830301833228,12.478700024075806,3249.153600016143,520.0727023319616,2026-08-16 05:06:31,271.0,19.0,457.0,167.0,0.0,38.0,3.0,41.0,0.926829268292683,215.0
34,1786856790,40,,Aggregated,39.6,0.1,60.0,140.0,170.0,190.0,570.0,1300.0,2200.0,2600.0,3200.0,3200.0,3200.0,769,2,60,232.43693186002585,12.478700024075806,3249.153600016143,520.299089726918,2026-08-16 05:06:32,271.0,19.0,489.0,173.0,0.0,32.0,6.0,38.0,0.8421052631578947,207.0
35,1786856791,40,,Aggregated,39.9,0.1,64.0,140.0,170.0,190.0,540.0,1300.0,2000.0,2600.0,3200.0,3200.0,3200.0,809,2,64,226.66580420298556,12.478700024075806,3249.153600016143,516.9715698393078,2026-08-16 05:06:33,271.0,19.0,523.0,175.0,0.0,34.0,2.0,36.0,0.9444444444444444,199.0
36,1786856792,40,,Aggregated,40.0,0.0,64.0,140.0,170.0,190.0,410.0,1300.0,2000.0,2600.0,3200.0,3200.0,3200.0,851,2,64,220.31008625144773,12.478700024075806,3249.153600016143,511.732079905993,2026-08-16 05:06:34,271.0,19.0,553.0,181.0,0.0,30.0,6.0,36.0,0.8333333333333334,192.0
37,1786856793,40,,Aggregated,39.9,0.0,67.0,140.0,170.0,190.0,320.0,1200.0,2000.0,2600.0,3200.0,3200.0,3200.0,890,2,67,215.48385382008613,12.478700024075806,3249.153600016143,511.9056179775281,2026-08-16 05:06:35,271.0,19.0,586.0,182.0,0.0,33.0,1.0,34.0,0.9705882352941176,186.0
38,1786856794,40,,Aggregated,39.9,0.0,70.0,140.0,170.0,190.0,280.0,1200.0,1900.0,2500.0,3200.0,3200.0,3200.0,929,2,70,210.99971463907292,12.478700024075806,3249.153600016143,513.3498385360602,2026-08-16 05:06:36,271.0,19.0,586.0,182.0,0.0,0.0,0.0,0.0,0.0,186.0
39,1786856795,40,,Aggregated,40.1,0.0,71.0,150.0,170.0,190.0,270.0,1200.0,1800.0,2500.0,3200.0,3200.0,3200.0,969,2,71,206.9286985548215,12.478700024075806,3249.153600016143,512.5686274509804,2026-08-16 05:06:37,271.0,19.0,622.0,185.0,0.0,36.0,3.0,39.0,0.9230769230769232,180.0
40,1786856796,40,,Aggregated,40.1,0.0,72.0,150.0,180.0,190.0,260.0,1200.0,1800.0,2500.0,3200.0,3200.0,3200.0,1010,2,72,203.25532178169732,12.478700024075806,3249.153600016143,510.0089108910891,2026-08-16 05:06:38,271.0,19.0,655.0,190.0,0.0,33.0,5.0,38.0,0.868421052631579,175.0
41,1786856797,44,,Aggregated,40.1,0.0,75.0,150.0,180.0,190.0,250.0,1100.0,1800.0,2500.0,3200.0,3200.0,3200.0,1052,2,75,199.79955807917827,12.478700024075806,3249.153600016143,502.7994296577947,2026-08-16 05:06:39,401.0,19.0,688.0,193.0,0.0,33.0,3.0,36.0,0.9166666666666666,170.0
42,1786856798,46,,Aggregated,40.0,0.0,76.0,150.0,180.0,190.0,250.0,1100.0,1800.0,2500.0,3200.0,3200.0,3200.0,1098,2,76,196.7317544615985,12.478700024075806,3249.153600016143,490.40710382513663,2026-08-16 05:06:40,401.0,19.0,721.0,196.0,0.0,33.0,3.0,36.0,0.9166666666666666,167.0
43,1786856799,48,,Aggregated,40.3,0.0,77.0,150.0,180.0,200.0,250.0,1100.0,1700.0,2500.0,3200.0,3200.0,3200.0,1142,2,77,194.5878450077593,12.478700024075806,3249.153600016143,480.9579684763573,2026-08-16 05:06:41,401.0,19.0,756.0,200.0,0.0,35.0,4.0,39.0,0.8974358974358975,162.0
44,1786856800,50,,Aggregated,40.7,0.0,78.0,150.0,180.0,200.0,260.0,1000.0,1700.0,2500.0,3200.0,3200.0,3200.0,1192,2,78,193.19350696229392,12.478700024075806,3249.153600016143,470.991610738255,2026-08-16 05:06:43,401.0,19.0,788.0,206.0,0.0,32.0,6.0,38.0,0.8421052631578947,159.0
45,1786856801,52,,Aggregated,41.2,0.0,81.0,150.0,190.0,200.0,270.0,930.0,1700.0,2400.0,3200.0,3200.0,3200.0,1241,2,81,192.52256776722515,12.478700024075806,3249.153600016143,462.2884770346495,2026-08-16 05:06:44,401.0,19.0,824.0,210.0,0.0,36.0,4.0,40.0,0.9,155.0
