Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,Dana CPU,Dana Memory,Remote CPU,Remote Memory
96,1786928429,60,,Aggregated,53.2,0.0,770.0,990.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,2500.0,2800.0,2800.0,3852,1,770.0,713.3724673164946,17.67549995565787,2769.452100037597,281.4566458982347,2026-08-17 01:00:42,1000.0,25.0,203.0,20.0
97,1786928430,60,,Aggregated,51.9,0.0,780.0,990.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,2500.0,2800.0,2800.0,3891,1,780.0,718.8328854544354,17.67549995565787,2769.452100037597,281.34104343356466,2026-08-17 01:00:43,1000.0,25.0,203.0,20.0
98,1786928431,60,,Aggregated,52.1,0.0,790.0,1000.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,2500.0,2800.0,2800.0,3945,1,790.0,727.5346904951006,17.67549995565787,2769.452100037597,280.77186311787074,2026-08-17 01:00:44,1000.0,25.0,203.0,20.0
99,1786928432,60,,Aggregated,50.5,0.0,810.0,1000.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,2500.0,2800.0,2800.0,3987,1,810.0,732.4529230507155,17.67549995565787,2769.452100037597,280.38500125407575,2026-08-17 01:00:46,1000.0,25.0,203.0,20.0
100,1786928433,60,,Aggregated,51.0,0.0,830.0,1000.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,2300.0,2800.0,2800.0,4038,1,820.0,740.346374344527,17.67549995565787,2769.452100037597,280.31624566617137,2026-08-17 01:00:47,1000.0,25.0,203.0,20.0
101,1786928434,60,,Aggregated,50.3,0.0,840.0,1000.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,2300.0,2800.0,2800.0,4085,1,840.0,745.7187222284231,17.67549995565787,2769.452100037597,279.4685434516524,2026-08-17 01:00:48,1000.0,25.0,203.0,20.0
102,1786928435,60,,Aggregated,49.5,0.0,850.0,1000.0,1100.0,1100.0,1200.0,1300.0,1500.0,1500.0,2300.0,2800.0,2800.0,4138,1,850.0,752.3829671588168,17.67549995565787,2769.452100037597,278.7334461092315,2026-08-17 01:00:49,1000.0,25.0,203.0,20.0
103,1786928436,60,,Aggregated,49.3,0.0,860.0,1000.0,1100.0,1100.0,1200.0,1300.0,1500.0,1500.0,2300.0,2800.0,2800.0,4193,1,860.0,756.5738276182624,17.67549995565787,2769.452100037597,277.5389935606964,2026-08-17 01:00:50,1000.0,25.0,203.0,20.0
104,1786928437,60,,Aggregated,48.7,0.0,870.0,1000.0,1100.0,1100.0,1200.0,1300.0,1500.0,1500.0,2300.0,2800.0,2800.0,4238,1,870.0,760.7901471693308,17.67549995565787,2769.452100037597,276.8050967437471,2026-08-17 01:00:51,1000.0,25.0,203.0,20.0
105,1786928438,60,,Aggregated,48.6,0.0,880.0,1000.0,1100.0,1100.0,1200.0,1300.0,1500.0,1500.0,2300.0,2800.0,2800.0,4295,1,880.0,766.5582923873461,17.67549995565787,2769.452100037597,275.3871944121071,2026-08-17 01:00:52,1000.0,25.0,203.0,20.0
106,1786928439,60,,Aggregated,47.9,0.0,890.0,1000.0,1100.0,1100.0,1200.0,1300.0,1500.0,1500.0,2300.0,2800.0,2800.0,4347,1,890.0,771.1170273760536,17.67549995565787,2769.452100037597,274.7591442374051,2026-08-17 01:00:53,1000.0,25.0,182.0,21.0
107,1786928440,60,,Aggregated,49.1,0.0,900.0,1000.0,1100.0,1100.0,1200.0,1300.0,1500.0,1500.0,2300.0,2800.0,2800.0,4393,1,900.0,775.2423878451108,17.67549995565787,2769.452100037597,274.00933302982014,2026-08-17 01:00:55,1000.0,25.0,182.0,21.0
108,1786928441,60,,Aggregated,49.0,0.0,910.0,1100.0,1100.0,1100.0,1300.0,1300.0,1500.0,1500.0,2300.0,2800.0,2800.0,4441,1,910.0,781.0264001359016,17.67549995565787,2769.452100037597,273.803647827066,2026-08-17 01:00:56,1000.0,25.0,182.0,21.0
109,1786928442,60,,Aggregated,49.9,0.0,910.0,1100.0,1100.0,1200.0,1300.0,1300.0,1500.0,1500.0,2300.0,2800.0,2800.0,4491,1,910.0,785.8782973509684,17.67549995565787,2769.452100037597,273.10932977065244,2026-08-17 01:00:57,1000.0,25.0,182.0,21.0
110,1786928443,60,,Aggregated,49.4,0.0,920.0,1100.0,1100.0,1200.0,1300.0,1300.0,1500.0,1500.0,2300.0,2800.0,2800.0,4532,1,920.0,790.5926921675052,17.67549995565787,2769.452100037597,273.0805383936452,2026-08-17 01:00:58,1000.0,25.0,182.0,21.0
111,1786928444,60,,Aggregated,50.0,0.0,930.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,4587,1,930.0,796.5539442561334,17.67549995565787,2769.452100037597,272.320034881186,2026-08-17 01:00:59,1000.0,25.0,182.0,21.0
112,1786928445,60,,Aggregated,49.9,0.0,930.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,1500.0,2300.0,2800.0,2800.0,4634,1,930.0,800.2325706739107,17.67549995565787,2769.452100037597,271.76283987915406,2026-08-17 01:01:00,1000.0,25.0,182.0,21.0
113,1786928446,60,,Aggregated,49.8,0.0,940.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,4683,1,940.0,805.121977515021,17.67549995565787,2769.452100037597,271.0986547085202,2026-08-17 01:01:01,1000.0,25.0,182.0,21.0
114,1786928447,60,,Aggregated,49.7,0.0,940.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,4727,1,940.0,810.0751183208865,17.67549995565787,2769.452100037597,270.9930188280093,2026-08-17 01:01:02,1000.0,25.0,182.0,21.0
115,1786928448,60,,Aggregated,48.8,0.0,950.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,4775,1,950.0,814.7696187859401,17.67549995565787,2769.452100037597,270.269109947644,2026-08-17 01:01:04,1000.0,25.0,182.0,21.0
116,1786928449,60,,Aggregated,48.7,0.0,960.0,1100.0,1100.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,4827,1,960.0,818.7056744775507,17.67549995565787,2769.452100037597,269.1864512119329,2026-08-17 01:01:05,1000.0,25.0,182.0,21.0
117,1786928450,60,,Aggregated,48.3,0.0,960.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,4880,1,960.0,822.861152541629,17.67549995565787,2769.452100037597,268.4889344262295,2026-08-17 01:01:06,1000.0,25.0,182.0,21.0
118,1786928451,60,,Aggregated,48.3,0.0,970.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,4921,1,970.0,826.0628748227598,17.67549995565787,2769.452100037597,268.25706157285106,2026-08-17 01:01:07,1000.0,25.0,182.0,21.0
119,1786928452,60,,Aggregated,48.1,0.0,970.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,4973,1,970.0,830.8440288161388,17.67549995565787,2769.452100037597,267.6275889804947,2026-08-17 01:01:08,1000.0,25.0,182.0,21.0
120,1786928453,60,,Aggregated,48.1,0.0,980.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5020,1,970.0,834.7738153790146,17.67549995565787,2769.452100037597,267.0503984063745,2026-08-17 01:01:09,1000.0,26.0,170.0,20.0
121,1786928454,60,,Aggregated,48.1,0.0,980.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5065,1,980.0,838.5462399808068,17.67549995565787,2769.452100037597,266.55656465942747,2026-08-17 01:01:10,1000.0,26.0,170.0,20.0
122,1786928455,60,,Aggregated,48.4,0.0,990.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5111,1,990.0,843.2108728629684,17.67549995565787,2769.452100037597,266.3304637057327,2026-08-17 01:01:11,1000.0,26.0,170.0,20.0
123,1786928456,60,,Aggregated,48.0,0.0,990.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5153,1,990.0,847.2517868237105,17.67549995565787,2769.452100037597,266.24490588006984,2026-08-17 01:01:13,1000.0,26.0,170.0,20.0
124,1786928457,60,,Aggregated,47.4,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5204,1,1000.0,852.1661535746539,17.67549995565787,2769.452100037597,265.59358186010763,2026-08-17 01:01:14,1000.0,26.0,170.0,20.0
125,1786928458,60,,Aggregated,47.1,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5253,1,1000.0,854.8525659056916,17.67549995565787,2769.452100037597,264.71711403007805,2026-08-17 01:01:15,1000.0,26.0,170.0,20.0
126,1786928459,60,,Aggregated,47.2,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5297,1,1000.0,859.0959359453389,17.67549995565787,2769.452100037597,264.74438361336604,2026-08-17 01:01:16,1000.0,26.0,170.0,20.0
127,1786928460,60,,Aggregated,47.7,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5341,1,1000.0,863.3665611687964,17.67549995565787,2769.452100037597,264.6777756974349,2026-08-17 01:01:17,1000.0,26.0,170.0,20.0
128,1786928461,60,,Aggregated,46.6,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5390,1,1000.0,867.1036649355372,17.67549995565787,2769.452100037597,263.93191094619664,2026-08-17 01:01:18,1000.0,26.0,170.0,20.0
129,1786928462,60,,Aggregated,46.1,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5431,1,1000.0,869.9210904994591,17.67549995565787,2769.452100037597,263.3426624930952,2026-08-17 01:01:19,1000.0,26.0,170.0,20.0
130,1786928463,60,,Aggregated,46.3,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5477,1,1000.0,874.2182859051576,17.67549995565787,2769.452100037597,263.397662954172,2026-08-17 01:01:21,1000.0,26.0,170.0,20.0
131,1786928464,60,,Aggregated,46.3,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5525,1,1000.0,878.6881653760421,17.67549995565787,2769.452100037597,263.2483257918552,2026-08-17 01:01:22,1000.0,26.0,170.0,20.0
132,1786928465,60,,Aggregated,45.8,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5571,1,1000.0,882.2077156171019,17.67549995565787,2769.452100037597,262.7854963202297,2026-08-17 01:01:23,1000.0,26.0,170.0,20.0
133,1786928466,60,,Aggregated,45.5,0.0,1000.0,1100.0,1200.0,1200.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5613,1,1000.0,885.1508889012224,17.67549995565787,2769.452100037597,262.3609477997506,2026-08-17 01:01:24,999.0,25.0,161.0,20.0
134,1786928467,60,,Aggregated,45.8,0.0,1000.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5656,1,1000.0,889.4556580096173,17.67549995565787,2769.452100037597,262.4828500707214,2026-08-17 01:01:25,999.0,25.0,161.0,20.0
135,1786928468,60,,Aggregated,46.0,0.0,1000.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5702,1,1000.0,893.1139757458188,17.67549995565787,2769.452100037597,261.8924938618029,2026-08-17 01:01:26,999.0,25.0,161.0,20.0
136,1786928469,60,,Aggregated,45.0,0.0,1000.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5753,1,1000.0,896.9290226495491,17.67549995565787,2769.452100037597,261.395793499044,2026-08-17 01:01:27,999.0,25.0,161.0,20.0
137,1786928470,60,,Aggregated,44.4,0.0,1000.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5803,1,1000.0,899.0337024302889,17.67549995565787,2769.452100037597,260.3413751507841,2026-08-17 01:01:28,999.0,25.0,161.0,20.0
138,1786928471,60,,Aggregated,45.0,0.0,1100.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5854,1,1100.0,901.451574137821,17.67549995565787,2769.452100037597,259.5196446873932,2026-08-17 01:01:30,999.0,25.0,161.0,20.0
139,1786928472,60,,Aggregated,45.9,0.0,1100.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5901,1,1100.0,904.026905423267,17.67549995565787,2769.452100037597,258.9367903745128,2026-08-17 01:01:31,999.0,25.0,161.0,20.0
140,1786928473,60,,Aggregated,46.3,0.0,1100.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5949,1,1100.0,907.4625345440656,17.67549995565787,2769.452100037597,258.6806185913599,2026-08-17 01:01:32,999.0,25.0,161.0,20.0
141,1786928474,60,,Aggregated,46.2,0.0,1100.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,2300.0,2800.0,2800.0,5990,1,1100.0,910.4413153260018,17.67549995565787,2769.452100037597,258.5532554257095,2026-08-17 01:01:33,999.0,25.0,161.0,20.0
142,1786928475,60,,Aggregated,46.2,0.0,1100.0,1200.0,1200.0,1300.0,1300.0,1400.0,1500.0,1600.0,2200.0,2800.0,2800.0,6030,1,1100.0,913.6659944614612,17.67549995565787,2769.452100037597,258.29883913764513,2026-08-17 01:01:34,999.0,25.0,161.0,20.0
143,1786928476,60,,Aggregated,46.2,0.0,1100.0,1200.0,1200.0,1300.0,1400.0,1400.0,1500.0,1600.0,2200.0,2800.0,2800.0,6074,1,1100.0,917.2212281038256,17.67549995565787,2769.452100037597,258.0319394138953,2026-08-17 01:01:35,999.0,25.0,161.0,20.0
144,1786928477,60,,Aggregated,46.1,0.0,1100.0,1200.0,1200.0,1300.0,1400.0,1400.0,1500.0,1600.0,2200.0,2800.0,2800.0,6121,1,1100.0,920.8336299792352,17.67549995565787,2769.452100037597,257.9168436529979,2026-08-17 01:01:36,999.0,25.0,161.0,20.0
