timestamp,dana_cpu,dana_mem,remote_cpu,remote_mem
1787327192,739m,29Mi,177m,28Mi
1787327194,739m,29Mi,177m,28Mi
1787327195,739m,29Mi,177m,28Mi
1787327196,739m,29Mi,177m,28Mi
1787327197,739m,29Mi,177m,28Mi
1787327198,739m,29Mi,177m,28Mi
1787327199,739m,29Mi,176m,28Mi
1787327200,739m,29Mi,176m,28Mi
1787327201,739m,29Mi,176m,28Mi
1787327203,739m,29Mi,176m,28Mi
1787327204,739m,29Mi,176m,28Mi
1787327205,739m,29Mi,176m,28Mi
1787327206,739m,29Mi,176m,28Mi
1787327207,739m,29Mi,176m,28Mi
1787327208,739m,29Mi,176m,28Mi
1787327209,739m,29Mi,176m,28Mi
1787327210,739m,29Mi,176m,28Mi
1787327212,739m,29Mi,176m,28Mi
1787327213,739m,29Mi,176m,28Mi
1787327214,737m,30Mi,173m,28Mi
1787327215,737m,30Mi,173m,28Mi
1787327216,737m,30Mi,173m,28Mi
1787327217,737m,30Mi,173m,28Mi
1787327218,737m,30Mi,173m,28Mi
1787327219,737m,30Mi,173m,28Mi
1787327221,737m,30Mi,173m,28Mi
1787327222,737m,30Mi,173m,28Mi
1787327223,737m,30Mi,173m,28Mi
1787327224,737m,30Mi,173m,28Mi
1787327225,737m,30Mi,173m,28Mi
1787327226,737m,30Mi,173m,28Mi
1787327227,737m,30Mi,173m,28Mi
1787327228,783m,31Mi,181m,30Mi
1787327230,783m,31Mi,181m,30Mi
1787327231,783m,31Mi,181m,30Mi
1787327232,783m,31Mi,181m,30Mi
1787327233,783m,31Mi,181m,30Mi
1787327234,783m,31Mi,181m,30Mi
1787327235,783m,31Mi,181m,30Mi
1787327236,783m,31Mi,181m,30Mi
1787327237,783m,31Mi,181m,30Mi
1787327238,783m,31Mi,181m,30Mi
1787327240,783m,31Mi,181m,30Mi
1787327241,783m,31Mi,181m,30Mi
1787327242,783m,31Mi,181m,30Mi
1787327243,783m,31Mi,181m,30Mi
1787327244,762m,29Mi,180m,29Mi
1787327245,762m,29Mi,180m,29Mi
1787327246,762m,29Mi,180m,29Mi
1787327247,762m,29Mi,180m,29Mi
1787327249,762m,29Mi,180m,29Mi
1787327250,762m,29Mi,180m,29Mi
1787327251,762m,29Mi,180m,29Mi
1787327252,762m,29Mi,180m,29Mi
1787327253,762m,29Mi,180m,29Mi
