timestamp,dana_cpu,dana_mem,remote_cpu,remote_mem
1787327704,735m,31Mi,173m,34Mi
1787327705,735m,31Mi,173m,34Mi
1787327706,735m,31Mi,173m,34Mi
1787327707,735m,31Mi,173m,34Mi
1787327708,730m,30Mi,176m,33Mi
1787327710,730m,30Mi,176m,33Mi
1787327711,730m,30Mi,176m,33Mi
1787327712,730m,30Mi,176m,33Mi
1787327713,730m,30Mi,176m,33Mi
1787327714,730m,30Mi,176m,33Mi
1787327715,730m,30Mi,176m,33Mi
1787327716,730m,30Mi,176m,33Mi
1787327717,730m,30Mi,176m,33Mi
1787327719,730m,30Mi,176m,33Mi
1787327720,730m,30Mi,176m,33Mi
1787327721,730m,30Mi,176m,33Mi
1787327722,730m,30Mi,176m,33Mi
1787327723,730m,30Mi,176m,33Mi
1787327724,768m,30Mi,179m,34Mi
1787327725,768m,30Mi,179m,34Mi
1787327726,768m,30Mi,179m,34Mi
1787327728,768m,30Mi,179m,34Mi
1787327729,768m,30Mi,179m,34Mi
1787327730,768m,30Mi,179m,34Mi
1787327731,768m,30Mi,179m,34Mi
1787327732,768m,30Mi,179m,34Mi
1787327733,768m,30Mi,179m,34Mi
1787327734,768m,30Mi,179m,34Mi
1787327735,768m,30Mi,179m,34Mi
1787327737,768m,30Mi,179m,34Mi
1787327738,768m,30Mi,179m,34Mi
1787327739,714m,30Mi,176m,34Mi
1787327740,714m,30Mi,176m,34Mi
1787327741,714m,30Mi,176m,34Mi
1787327742,714m,30Mi,176m,34Mi
1787327743,714m,30Mi,176m,34Mi
1787327744,714m,30Mi,176m,34Mi
1787327746,714m,30Mi,176m,34Mi
1787327747,714m,30Mi,176m,34Mi
1787327748,714m,30Mi,176m,34Mi
1787327749,714m,30Mi,176m,34Mi
1787327750,714m,30Mi,176m,34Mi
1787327751,714m,30Mi,176m,34Mi
1787327752,714m,30Mi,176m,34Mi
1787327753,810m,30Mi,181m,33Mi
1787327755,810m,30Mi,181m,33Mi
1787327756,810m,30Mi,181m,33Mi
1787327757,810m,30Mi,181m,33Mi
1787327758,810m,30Mi,181m,33Mi
1787327759,810m,30Mi,181m,33Mi
1787327760,810m,30Mi,181m,33Mi
1787327761,810m,30Mi,181m,33Mi
1787327762,810m,30Mi,181m,33Mi
1787327764,810m,30Mi,181m,33Mi
1787327765,810m,30Mi,181m,33Mi
1787327766,810m,30Mi,181m,33Mi
1787327767,810m,30Mi,181m,33Mi
1787327768,810m,30Mi,181m,33Mi
1787327769,743m,30Mi,178m,34Mi
1787327770,743m,30Mi,178m,34Mi
1787327771,743m,30Mi,178m,34Mi
1787327773,743m,30Mi,178m,34Mi
1787327774,743m,30Mi,178m,34Mi
1787327775,743m,30Mi,178m,34Mi
1787327776,743m,30Mi,178m,34Mi
1787327777,743m,30Mi,178m,34Mi
1787327778,743m,30Mi,178m,34Mi
1787327779,743m,30Mi,178m,34Mi
1787327780,743m,30Mi,178m,34Mi
1787327782,743m,30Mi,178m,34Mi
1787327783,743m,30Mi,178m,34Mi
1787327784,765m,30Mi,173m,34Mi
1787327785,765m,30Mi,173m,34Mi
1787327786,765m,30Mi,173m,34Mi
1787327787,765m,30Mi,173m,34Mi
1787327788,765m,30Mi,173m,34Mi
1787327789,765m,30Mi,173m,34Mi
1787327790,765m,30Mi,173m,34Mi
1787327792,765m,30Mi,173m,34Mi
