timestamp,dana_cpu,dana_mem,remote_cpu,remote_mem
1786717500,1000m,34Mi,148m,25Mi
1786717501,1000m,34Mi,148m,25Mi
1786717502,1000m,34Mi,148m,25Mi
1786717503,1000m,34Mi,148m,25Mi
1786717505,1000m,34Mi,148m,25Mi
1786717506,1000m,34Mi,148m,25Mi
1786717507,1000m,34Mi,148m,25Mi
1786717508,1000m,34Mi,148m,25Mi
1786717509,1000m,34Mi,145m,25Mi
1786717510,1000m,34Mi,145m,25Mi
1786717511,1000m,34Mi,145m,25Mi
1786717512,1000m,34Mi,145m,25Mi
1786717514,1000m,34Mi,145m,25Mi
1786717515,1000m,34Mi,145m,25Mi
1786717516,1000m,34Mi,145m,25Mi
1786717517,1000m,34Mi,145m,25Mi
1786717518,1000m,34Mi,145m,25Mi
1786717519,1000m,34Mi,145m,25Mi
1786717520,1000m,34Mi,145m,25Mi
1786717521,1000m,34Mi,145m,25Mi
1786717523,1000m,34Mi,145m,25Mi
1786717524,1000m,35Mi,139m,25Mi
1786717525,1000m,35Mi,139m,25Mi
1786717526,1000m,35Mi,139m,25Mi
1786717527,1000m,35Mi,139m,25Mi
1786717528,1000m,35Mi,139m,25Mi
1786717529,1000m,35Mi,139m,25Mi
1786717530,1000m,35Mi,139m,25Mi
1786717531,1000m,35Mi,139m,25Mi
1786717533,1000m,35Mi,139m,25Mi
1786717534,1000m,35Mi,139m,25Mi
1786717535,1000m,35Mi,139m,25Mi
1786717536,1000m,35Mi,139m,25Mi
1786717537,1000m,35Mi,139m,25Mi
1786717538,1000m,35Mi,139m,25Mi
1786717539,1000m,34Mi,139m,25Mi
1786717540,1000m,34Mi,139m,25Mi
1786717542,1000m,34Mi,139m,25Mi
1786717543,1000m,34Mi,139m,25Mi
1786717544,1000m,34Mi,139m,25Mi
1786717545,1000m,34Mi,139m,25Mi
1786717546,1000m,34Mi,139m,25Mi
1786717547,1000m,34Mi,139m,25Mi
1786717548,1000m,34Mi,139m,25Mi
1786717549,1000m,34Mi,139m,25Mi
1786717551,1000m,34Mi,139m,25Mi
1786717552,1000m,34Mi,139m,25Mi
1786717553,1000m,34Mi,139m,25Mi
1786717554,998m,37Mi,145m,25Mi
1786717555,998m,37Mi,145m,25Mi
1786717556,998m,37Mi,145m,25Mi
1786717557,998m,37Mi,145m,25Mi
1786717558,998m,37Mi,145m,25Mi
1786717560,998m,37Mi,145m,25Mi
1786717561,998m,37Mi,145m,25Mi
1786717562,998m,37Mi,145m,25Mi
1786717563,998m,37Mi,145m,25Mi
1786717564,998m,37Mi,145m,25Mi
1786717565,998m,37Mi,145m,25Mi
1786717566,998m,37Mi,145m,25Mi
1786717567,998m,37Mi,145m,25Mi
1786717568,996m,38Mi,151m,24Mi
1786717570,996m,38Mi,151m,24Mi
1786717571,996m,38Mi,151m,24Mi
1786717572,996m,38Mi,151m,24Mi
1786717573,996m,38Mi,151m,24Mi
1786717574,996m,38Mi,151m,24Mi
1786717575,996m,38Mi,151m,24Mi
1786717576,996m,38Mi,151m,24Mi
1786717577,996m,38Mi,151m,24Mi
1786717579,996m,38Mi,151m,24Mi
1786717580,996m,38Mi,151m,24Mi
1786717581,996m,38Mi,151m,24Mi
1786717582,996m,38Mi,151m,24Mi
1786717583,996m,38Mi,151m,24Mi
1786717584,1000m,37Mi,151m,24Mi
1786717585,1000m,37Mi,151m,24Mi
1786717586,1000m,37Mi,151m,24Mi
1786717587,1000m,37Mi,151m,24Mi
1786717589,1000m,37Mi,151m,24Mi
1786717590,1000m,37Mi,151m,24Mi
1786717591,1000m,37Mi,151m,24Mi
1786717592,1000m,37Mi,151m,24Mi
1786717593,1000m,37Mi,151m,24Mi
1786717594,1000m,37Mi,151m,24Mi
1786717595,1000m,37Mi,151m,24Mi
1786717597,1000m,37Mi,151m,24Mi
1786717598,1000m,37Mi,151m,24Mi
1786717599,996m,37Mi,141m,25Mi
1786717600,996m,37Mi,141m,25Mi
1786717601,996m,37Mi,141m,25Mi
1786717602,996m,37Mi,141m,25Mi
1786717603,996m,37Mi,141m,25Mi
1786717604,996m,37Mi,141m,25Mi
1786717606,996m,37Mi,141m,25Mi
1786717607,996m,37Mi,141m,25Mi
1786717608,996m,37Mi,141m,25Mi
1786717609,996m,37Mi,141m,25Mi
1786717610,996m,37Mi,141m,25Mi
1786717611,996m,37Mi,141m,25Mi
1786717612,996m,37Mi,141m,25Mi
1786717613,996m,37Mi,135m,24Mi
1786717615,981m,38Mi,135m,24Mi
1786717616,981m,38Mi,135m,24Mi
1786717617,981m,38Mi,135m,24Mi
1786717618,981m,38Mi,135m,24Mi
1786717619,981m,38Mi,135m,24Mi
1786717620,981m,38Mi,135m,24Mi
1786717621,981m,38Mi,135m,24Mi
1786717622,981m,38Mi,135m,24Mi
1786717624,981m,38Mi,135m,24Mi
1786717625,981m,38Mi,135m,24Mi
1786717626,981m,38Mi,135m,24Mi
1786717627,981m,38Mi,135m,24Mi
1786717628,981m,38Mi,135m,24Mi
1786717629,982m,38Mi,139m,26Mi
1786717630,982m,38Mi,139m,26Mi
1786717631,982m,38Mi,139m,26Mi
1786717633,982m,38Mi,139m,26Mi
1786717634,982m,38Mi,139m,26Mi
1786717635,982m,38Mi,139m,26Mi
1786717636,982m,38Mi,139m,26Mi
1786717637,982m,38Mi,139m,26Mi
1786717638,982m,38Mi,139m,26Mi
1786717639,982m,38Mi,139m,26Mi
1786717640,982m,38Mi,139m,26Mi
1786717642,982m,38Mi,139m,26Mi
1786717643,982m,38Mi,139m,26Mi
1786717644,1000m,38Mi,134m,25Mi
1786717645,1000m,38Mi,134m,25Mi
1786717646,1000m,38Mi,134m,25Mi
1786717647,1000m,38Mi,134m,25Mi
1786717648,1000m,38Mi,134m,25Mi
1786717649,1000m,38Mi,134m,25Mi
1786717651,1000m,38Mi,134m,25Mi
1786717652,1000m,38Mi,134m,25Mi
1786717653,1000m,38Mi,134m,25Mi
1786717654,1000m,38Mi,134m,25Mi
1786717655,1000m,38Mi,134m,25Mi
1786717656,1000m,38Mi,134m,25Mi
1786717657,1000m,38Mi,134m,25Mi
1786717659,996m,40Mi,135m,26Mi
1786717660,996m,40Mi,135m,26Mi
1786717661,996m,40Mi,135m,26Mi
1786717662,996m,40Mi,135m,26Mi
1786717663,996m,40Mi,135m,26Mi
1786717664,996m,40Mi,135m,26Mi
1786717665,996m,40Mi,135m,26Mi
1786717666,996m,40Mi,135m,26Mi
1786717668,996m,40Mi,135m,26Mi
1786717669,996m,40Mi,135m,26Mi
1786717670,996m,40Mi,135m,26Mi
1786717671,996m,40Mi,135m,26Mi
1786717672,996m,40Mi,135m,26Mi
1786717673,996m,40Mi,135m,26Mi
1786717674,1000m,41Mi,136m,24Mi
1786717675,1000m,41Mi,136m,24Mi
1786717677,1000m,41Mi,136m,24Mi
1786717678,1000m,41Mi,136m,24Mi
1786717679,1000m,41Mi,136m,24Mi
1786717680,1000m,41Mi,136m,24Mi
1786717681,1000m,41Mi,136m,24Mi
1786717682,1000m,41Mi,136m,24Mi
1786717683,1000m,41Mi,136m,24Mi
1786717684,1000m,41Mi,136m,24Mi
1786717686,1000m,41Mi,136m,24Mi
1786717687,1000m,41Mi,136m,24Mi
1786717688,1000m,41Mi,136m,24Mi
1786717689,1000m,42Mi,132m,25Mi
1786717690,1000m,42Mi,132m,25Mi
1786717691,1000m,42Mi,132m,25Mi
1786717692,1000m,42Mi,132m,25Mi
1786717693,1000m,42Mi,132m,25Mi
1786717694,1000m,42Mi,132m,25Mi
1786717696,1000m,42Mi,132m,25Mi
1786717697,1000m,42Mi,132m,25Mi
1786717698,1000m,42Mi,132m,25Mi
1786717699,1000m,42Mi,132m,25Mi
1786717700,1000m,42Mi,132m,25Mi
1786717701,1000m,42Mi,132m,25Mi
1786717702,1000m,42Mi,132m,25Mi
1786717703,1000m,42Mi,132m,25Mi
1786717705,1000m,42Mi,117m,25Mi
1786717706,1000m,42Mi,117m,25Mi
1786717707,1000m,42Mi,117m,25Mi
1786717708,1000m,42Mi,117m,25Mi
1786717709,1000m,42Mi,117m,25Mi
1786717710,1000m,42Mi,117m,25Mi
1786717711,1000m,42Mi,117m,25Mi
1786717712,1000m,42Mi,117m,25Mi
1786717713,1000m,42Mi,117m,25Mi
1786717715,1000m,42Mi,117m,25Mi
1786717716,1000m,42Mi,117m,25Mi
1786717717,1000m,42Mi,117m,25Mi
1786717718,1000m,42Mi,117m,25Mi
1786717719,654m,39Mi,31m,25Mi
1786717720,654m,39Mi,31m,25Mi
1786717721,654m,39Mi,31m,25Mi
1786717722,654m,39Mi,31m,25Mi
1786717723,654m,39Mi,31m,25Mi
1786717725,654m,39Mi,31m,25Mi
