timestamp,dana_cpu,dana_mem,remote_cpu,remote_mem
1786643843,1000m,32Mi,164m,19Mi
1786643844,1000m,34Mi,158m,21Mi
1786643845,1000m,34Mi,158m,21Mi
1786643846,1000m,34Mi,158m,21Mi
1786643848,1000m,34Mi,158m,21Mi
1786643849,1000m,34Mi,158m,21Mi
1786643850,1000m,34Mi,158m,21Mi
1786643851,1000m,34Mi,158m,21Mi
1786643852,1000m,34Mi,158m,21Mi
1786643853,1000m,34Mi,158m,21Mi
1786643854,1000m,34Mi,158m,21Mi
1786643855,1000m,34Mi,158m,21Mi
1786643857,1000m,34Mi,158m,21Mi
1786643858,1000m,34Mi,158m,21Mi
1786643859,1000m,34Mi,157m,21Mi
1786643860,1000m,34Mi,157m,21Mi
1786643861,1000m,34Mi,157m,21Mi
1786643862,1000m,34Mi,157m,21Mi
1786643863,1000m,34Mi,157m,21Mi
1786643864,1000m,34Mi,157m,21Mi
1786643866,1000m,34Mi,157m,21Mi
1786643867,1000m,34Mi,157m,21Mi
1786643868,1000m,34Mi,157m,21Mi
1786643869,1000m,34Mi,157m,21Mi
1786643870,1000m,34Mi,157m,21Mi
1786643871,1000m,34Mi,157m,21Mi
1786643872,1000m,34Mi,157m,21Mi
1786643873,1000m,34Mi,157m,21Mi
1786643875,1000m,33Mi,151m,20Mi
1786643876,1000m,33Mi,151m,20Mi
1786643877,1000m,33Mi,151m,20Mi
1786643878,1000m,33Mi,151m,20Mi
1786643879,1000m,33Mi,151m,20Mi
1786643880,1000m,33Mi,151m,20Mi
1786643881,1000m,33Mi,151m,20Mi
1786643882,1000m,33Mi,151m,20Mi
1786643884,1000m,33Mi,151m,20Mi
1786643885,1000m,33Mi,151m,20Mi
1786643886,1000m,33Mi,151m,20Mi
1786643887,1000m,33Mi,151m,20Mi
1786643888,1000m,33Mi,151m,20Mi
1786643889,1000m,36Mi,149m,21Mi
1786643890,1000m,36Mi,149m,21Mi
1786643891,1000m,36Mi,149m,21Mi
1786643893,1000m,36Mi,149m,21Mi
1786643894,1000m,36Mi,149m,21Mi
1786643895,1000m,36Mi,149m,21Mi
1786643896,1000m,36Mi,149m,21Mi
1786643897,1000m,36Mi,149m,21Mi
1786643898,1000m,36Mi,149m,21Mi
1786643899,1000m,36Mi,149m,21Mi
1786643900,1000m,36Mi,149m,21Mi
1786643901,1000m,36Mi,149m,21Mi
1786643903,1000m,36Mi,149m,21Mi
1786643904,1000m,36Mi,140m,20Mi
1786643905,1000m,36Mi,140m,20Mi
1786643906,1000m,36Mi,140m,20Mi
1786643907,1000m,36Mi,140m,20Mi
1786643908,1000m,36Mi,140m,20Mi
1786643909,1000m,36Mi,140m,20Mi
1786643910,1000m,36Mi,140m,20Mi
1786643911,1000m,36Mi,140m,20Mi
1786643913,1000m,36Mi,140m,20Mi
1786643914,1000m,36Mi,140m,20Mi
1786643915,1000m,36Mi,140m,20Mi
1786643916,1000m,36Mi,140m,20Mi
1786643917,1000m,36Mi,140m,20Mi
1786643918,1000m,36Mi,140m,20Mi
1786643919,995m,37Mi,156m,21Mi
1786643920,995m,37Mi,156m,21Mi
1786643922,995m,37Mi,156m,21Mi
1786643923,995m,37Mi,156m,21Mi
1786643924,995m,37Mi,156m,21Mi
1786643925,995m,37Mi,156m,21Mi
1786643926,995m,37Mi,156m,21Mi
1786643927,995m,37Mi,156m,21Mi
1786643928,995m,37Mi,156m,21Mi
1786643929,995m,37Mi,156m,21Mi
1786643931,995m,37Mi,156m,21Mi
1786643932,995m,37Mi,156m,21Mi
1786643933,995m,37Mi,156m,21Mi
1786643934,996m,38Mi,146m,20Mi
1786643935,996m,38Mi,146m,20Mi
1786643936,996m,38Mi,146m,20Mi
1786643937,996m,38Mi,146m,20Mi
1786643939,996m,38Mi,146m,20Mi
1786643940,996m,38Mi,146m,20Mi
1786643941,996m,38Mi,146m,20Mi
1786643942,996m,38Mi,146m,20Mi
1786643943,996m,38Mi,146m,20Mi
1786643944,996m,38Mi,146m,20Mi
1786643945,996m,38Mi,146m,20Mi
1786643946,996m,38Mi,146m,20Mi
1786643947,996m,38Mi,146m,20Mi
1786643949,979m,38Mi,145m,20Mi
1786643950,979m,38Mi,145m,20Mi
1786643951,979m,38Mi,145m,20Mi
1786643952,979m,38Mi,145m,20Mi
1786643953,979m,38Mi,145m,20Mi
1786643954,979m,38Mi,145m,20Mi
1786643955,979m,38Mi,145m,20Mi
1786643956,979m,38Mi,145m,20Mi
1786643957,979m,38Mi,145m,20Mi
1786643959,979m,38Mi,145m,20Mi
1786643960,979m,38Mi,145m,20Mi
1786643961,979m,38Mi,145m,20Mi
1786643962,979m,38Mi,145m,20Mi
1786643963,979m,38Mi,145m,20Mi
1786643964,984m,38Mi,151m,20Mi
1786643965,984m,38Mi,151m,20Mi
1786643966,984m,38Mi,151m,20Mi
1786643968,984m,38Mi,151m,20Mi
1786643969,984m,38Mi,151m,20Mi
1786643970,984m,38Mi,151m,20Mi
1786643971,984m,38Mi,151m,20Mi
1786643972,984m,38Mi,151m,20Mi
1786643973,984m,38Mi,151m,20Mi
1786643974,984m,38Mi,151m,20Mi
1786643975,984m,38Mi,151m,20Mi
1786643977,984m,38Mi,151m,20Mi
1786643978,984m,38Mi,151m,20Mi
1786643979,984m,38Mi,148m,20Mi
1786643980,984m,38Mi,148m,20Mi
1786643981,984m,38Mi,148m,20Mi
1786643982,984m,38Mi,148m,20Mi
1786643983,984m,38Mi,148m,20Mi
1786643984,984m,38Mi,148m,20Mi
1786643986,984m,38Mi,148m,20Mi
1786643987,984m,38Mi,148m,20Mi
1786643988,984m,38Mi,148m,20Mi
1786643989,984m,38Mi,148m,20Mi
1786643990,984m,38Mi,148m,20Mi
1786643991,984m,38Mi,148m,20Mi
1786643992,984m,38Mi,148m,20Mi
1786643993,984m,38Mi,140m,21Mi
1786643995,1000m,37Mi,140m,21Mi
1786643996,1000m,37Mi,140m,21Mi
1786643997,1000m,37Mi,140m,21Mi
1786643998,1000m,37Mi,140m,21Mi
1786643999,1000m,37Mi,140m,21Mi
1786644000,1000m,37Mi,140m,21Mi
1786644001,1000m,37Mi,140m,21Mi
1786644002,1000m,37Mi,140m,21Mi
1786644004,1000m,37Mi,140m,21Mi
1786644005,1000m,37Mi,140m,21Mi
1786644006,1000m,37Mi,140m,21Mi
1786644007,1000m,37Mi,140m,21Mi
1786644008,1000m,37Mi,140m,21Mi
1786644009,1000m,37Mi,144m,21Mi
1786644010,1000m,37Mi,144m,21Mi
1786644012,1000m,37Mi,144m,21Mi
1786644013,1000m,37Mi,144m,21Mi
1786644014,1000m,37Mi,144m,21Mi
1786644015,1000m,37Mi,144m,21Mi
1786644016,1000m,37Mi,144m,21Mi
1786644017,1000m,37Mi,144m,21Mi
1786644018,1000m,37Mi,144m,21Mi
1786644019,1000m,37Mi,144m,21Mi
1786644021,1000m,37Mi,144m,21Mi
1786644022,1000m,37Mi,144m,21Mi
1786644023,1000m,37Mi,144m,21Mi
1786644024,901m,38Mi,122m,21Mi
1786644025,901m,38Mi,122m,21Mi
1786644026,901m,38Mi,122m,21Mi
1786644027,901m,38Mi,122m,21Mi
1786644028,901m,38Mi,122m,21Mi
1786644029,901m,38Mi,122m,21Mi
1786644031,901m,38Mi,122m,21Mi
1786644032,901m,38Mi,122m,21Mi
1786644033,901m,38Mi,122m,21Mi
1786644034,901m,38Mi,122m,21Mi
1786644035,901m,38Mi,122m,21Mi
1786644036,901m,38Mi,122m,21Mi
1786644037,901m,38Mi,122m,21Mi
1786644038,901m,38Mi,122m,21Mi
1786644039,0m,37Mi,5m,20Mi
1786644041,0m,37Mi,5m,20Mi
1786644042,0m,37Mi,5m,20Mi
